date,extent_pct,invalid_pct,n_water,n_valid,n_aoi
2005-01-01,1.551358098104461,14.080158169565737,81710,5266998,6130130
2005-02-01,0.4635909185796389,2.9442768750418016,27582,5949642,6130130
2005-03-01,0.1830194265630074,4.3525667481766295,10731,5863312,6130130
2005-04-01,0.1448722516115588,2.9260390888937104,8621,5950760,6130130
2005-05-01,0.1425788354605627,2.909155270769136,8486,5951795,6130130
2005-06-01,0.1474006167600769,2.931096077897206,8771,5950450,6130130
2005-07-01,0.1240808831251847,2.922825453946327,7384,5950957,6130130
2005-08-01,0.1199720026115211,2.9293832267831186,7139,5950555,6130130
2005-09-01,0.1111823136302058,2.884849097816849,6619,5953285,6130130
2005-10-01,0.1004951836746489,2.91349449359149,5981,5951529,6130130
2005-11-01,0.0905813111615331,3.0930991675543584,5381,5940519,6130130
2005-12-01,0.1402118033078854,23.794373039397207,6550,4671504,6130130
2006-01-01,0.1193979118737298,24.3638063140586,5536,4636597,6130130
2006-02-01,0.7229382137470373,3.0937353693967338,42946,5940480,6130130
2006-03-01,0.6433936021663096,23.09499146021373,30332,4714377,6130130
2006-04-01,0.6061770388760391,5.407617782983396,35150,5798636,6130130
2006-05-01,0.2809276155273239,2.898910789820118,16722,5952423,6130130
2006-06-01,0.2267987241584259,2.9493991155163104,13493,5949328,6130130
2006-07-01,0.2054622151758608,2.962269968173595,12222,5948539,6130130
2006-08-01,0.1608085988715832,3.538081574126487,9509,5913241,6130130
2006-09-01,0.1418372733229465,2.9305903789968566,8440,5950481,6130130
2006-10-01,0.1115118884679466,2.923184337036898,6636,5950935,6130130
2006-11-01,0.1119504688913139,2.924636182266934,6662,5950846,6130130
2006-12-01,0.1139503568993739,2.924782998076713,6781,5950837,6130130
2007-01-01,0.9337947665974204,9.789580318851312,51639,5530016,6130130
2007-02-01,3.4886698533640024,41.902178257231085,124248,3561472,6130130
2007-03-01,0.7144715593493189,3.5710172541202225,42234,5911222,6130130
2007-04-01,0.1839237938326651,2.889351449316736,10949,5953009,6130130
2007-05-01,0.1795873621817295,2.8607549921453543,10694,5954762,6130130
2007-06-01,0.2101692718982308,38.56554428698902,7915,3766012,6130130
2007-07-01,0.1913394974662261,2.9188288013467902,11387,5951202,6130130
2007-08-01,0.1361967360252739,3.09061961165587,8091,5940671,6130130
2007-09-01,0.125286814554174,2.919758634808724,7456,5951145,6130130
2007-10-01,0.100541453412849,3.039299329704264,5976,5943817,6130130
2007-11-01,0.177024065935434,16.142985548430456,9100,5140544,6130130
2007-12-01,0.1369419211502426,15.458742310521965,7097,5182489,6130130
