date,extent_pct,invalid_pct,n_water,n_valid,n_aoi
2005-01-01,1.4651809858980271,12.790652062897829,34855,2378887,2727789
2005-02-01,0.4216471680923236,2.7443471617489474,11186,2652929,2727789
2005-03-01,0.1670633929915706,3.821189982069728,4383,2623555,2727789
2005-04-01,0.1387529643278263,2.7183920750468604,3682,2653637,2727789
2005-05-01,0.1345441680509783,2.699695614286882,3571,2654147,2727789
2005-06-01,0.1415164914764108,2.7270437706142228,3755,2653401,2727789
2005-07-01,0.1172648795830615,2.711646685282476,3112,2653821,2727789
2005-08-01,0.1147706208317911,2.7374184733496616,3045,2653118,2727789
2005-09-01,0.1061763046427557,2.667764992086998,2819,2655018,2727789
2005-10-01,0.0958498954467532,2.699585635105941,2544,2654150,2727789
2005-11-01,0.0852180305954619,2.8636745730699844,2258,2649674,2727789
2005-12-01,0.1368197803113387,21.680635855632527,2923,2136387,2727789
2006-01-01,0.1126543276090823,23.103766457009687,2363,2097567,2727789
2006-02-01,0.6708408039975712,2.858725509927637,17776,2649809,2727789
2006-03-01,0.6021926513881611,21.225065428447728,12940,2148814,2727789
2006-04-01,0.5727156075142512,5.091852778935614,14827,2588894,2727789
2006-05-01,0.2622998000449033,2.683235396872705,6963,2654596,2727789
2006-06-01,0.2123839485542961,2.768432602375037,5633,2652272,2727789
2006-07-01,0.1899754932367894,2.78130016654514,5038,2651921,2727789
2006-08-01,0.1512779061895129,3.236174058917314,3993,2639513,2727789
2006-09-01,0.1353034113042796,2.7308930419471595,3590,2653296,2727789
2006-10-01,0.1039003521381539,2.7232678187352466,2757,2653504,2727789
2006-11-01,0.1040576843641363,2.7294266528679456,2761,2653336,2727789
2006-12-01,0.1065002057647287,2.7228279020114825,2826,2653516,2727789
2007-01-01,0.9075012727151996,8.906260711513976,22550,2484845,2727789
2007-02-01,3.4430460696447467,41.06945221936154,55347,1607501,2727789
2007-03-01,0.6595952752524313,3.359020804028464,17388,2636162,2727789
2007-04-01,0.1713344117706891,2.6882944391959933,4548,2654458,2727789
2007-05-01,0.1686110784783283,2.638510529956679,4478,2655816,2727789
2007-06-01,0.1969811195901091,37.95165241886377,3334,1692548,2727789
2007-07-01,0.1711114443825631,2.711463386647574,4541,2653826,2727789
2007-08-01,0.1280433407651051,2.855976030404112,3393,2649884,2727789
2007-09-01,0.1199175425571605,2.723781054912972,3182,2653490,2727789
2007-10-01,0.0935670662029421,2.7940210918073207,2481,2651574,2727789
2007-11-01,0.1692340868391198,13.979636988051496,3971,2346454,2727789
2007-12-01,0.1286477830251226,13.74200863776487,3027,2352936,2727789
2008-01-01,1.2919613045827,18.49776503974464,28723,2223209,2727789
2008-02-01,0.9917888620042952,5.684603904480881,25516,2572725,2727789
2008-03-01,0.4975225614781202,2.714286185625061,13203,2653749,2727789
2008-04-01,0.180142924183293,2.6642456582968843,4783,2655114,2727789
2008-05-01,0.1818040603158157,2.767186171657705,4822,2652306,2727789
2008-06-01,0.1336393931390947,5.469924543283956,3446,2578581,2727789
2008-07-01,0.1294764112447858,4.723972418687809,3365,2598929,2727789
2008-08-01,0.1365271265276914,2.662925908125592,3625,2655150,2727789
2008-09-01,0.1210403899805371,2.656987032354776,3214,2655312,2727789
2008-10-01,0.1065685492395309,2.7164124497899214,2828,2653691,2727789
2008-11-01,0.0968830076523985,5.591268239588913,2495,2575271,2727789
2008-12-01,0.1783689270280384,3.1143171264346328,4714,2642837,2727789
2009-01-01,7.902335028180124,49.479266908107626,108902,1378099,2727789
2009-02-01,4.4597882176224175,9.405896130529158,110211,2471216,2727789
2009-03-01,0.3790649379636513,2.7668195743879016,10054,2652316,2727789
2009-04-01,0.2121507755184787,2.713406352177533,5630,2653773,2727789
2009-05-01,0.170131088184614,5.878643839387871,4368,2567432,2727789
2009-06-01,0.1557537960280522,2.651084816310939,4136,2655473,2727789
2009-07-01,0.1554767123906804,2.666225283553824,4128,2655060,2727789
2009-08-01,0.1525740129037898,2.7126364979109456,4049,2653794,2727789
2009-09-01,0.1256836336425903,2.89886791097112,3329,2648714,2727789
2009-10-01,0.1032280903933099,2.657976844983245,2741,2655285,2727789
2009-11-01,0.1006662211875448,2.72990322931869,2671,2653323,2727789
2009-12-01,0.1138524178851517,5.172944095016147,2945,2586682,2727789
2010-01-01,1.3967969641699556,10.19554664968588,34217,2449676,2727789
2010-02-01,2.712796256677378,9.062724426266108,67293,2480577,2727789
2010-03-01,0.3534168328429663,6.425680285388642,9021,2552510,2727789
2010-04-01,0.3124242077343521,5.529899856623808,8051,2576945,2727789
2010-05-01,0.1867431258820837,2.9045868283800544,4946,2648558,2727789
2010-06-01,0.1900197067244439,2.72675049279838,5042,2653409,2727789
2010-07-01,0.1619148698640297,4.113844582553856,4235,2615572,2727789
2010-08-01,0.1448200108298115,7.452042661657481,3656,2524513,2727789
2010-09-01,0.1244450971167569,3.14027221313672,3288,2642129,2727789
2010-10-01,0.114007340735549,4.594380283812274,2967,2602464,2727789
2010-11-01,0.1270238799526565,4.385163221935421,3313,2608171,2727789
2010-12-01,0.5409858453784918,41.749490154847024,8596,1588951,2727789
2011-01-01,2.2352101321408546,25.332714517141905,45526,2036766,2727789
2011-02-01,6.310068427519051,13.23067876584296,149352,2366884,2727789
2011-03-01,2.722035441619388,37.19308934818639,46635,1713240,2727789
2011-04-01,0.3032439427758835,5.414201758273825,7824,2580101,2727789
2011-05-01,0.295537177627489,2.699585635105941,7844,2654150,2727789
2011-06-01,0.2181508771294603,2.80127971774943,5784,2651376,2727789
2011-07-01,0.1563322863465031,2.683015438510824,4150,2654602,2727789
2011-08-01,0.1547253389773359,2.6911172381734803,4107,2654381,2727789
2011-09-01,0.115053592438194,2.721728110202072,3053,2653546,2727789
2011-10-01,0.1280487449572005,24.50398472902413,2637,2059372,2727789
2011-11-01,0.1136141692323044,5.587162350167113,2926,2575383,2727789
2011-12-01,0.6812538619687246,64.46246392224619,6604,969389,2727789
