date,extent_pct,invalid_pct,n_water,n_valid,n_aoi
2005-01-01,0.0415398668714266,2.893540805546901,3844,9253761,9529501
2005-02-01,0.0399439356785789,3.006936039987823,3692,9242955,9529501
2005-03-01,0.0386983814004837,2.895051902507802,3581,9253617,9529501
2005-04-01,0.0363882068501015,2.872710753690041,3368,9255746,9529501
2005-05-01,0.0365913517210914,2.9817615843683734,3383,9245354,9529501
2005-06-01,0.0643509348054274,9.23504808908672,5566,8649447,9529501
2005-07-01,0.1290992533838088,10.587385425532776,11000,8520576,9529501
2005-08-01,0.0998904511232716,3.1942386070372417,9215,9225106,9529501
2005-09-01,0.1152933937486448,5.723961831789514,10358,8984036,9529501
2005-10-01,0.1429307610005013,10.238825726551685,12226,8553792,9529501
2005-11-01,0.3560057256585,3.179222080988291,32847,9226537,9529501
2005-12-01,0.1062354209735352,12.996283855786364,8808,8291020,9529501
2006-01-01,0.1096578258812513,8.9077276973894,9519,8680639,9529501
2006-02-01,0.085179145566297,3.968728268143316,7795,9151301,9529501
2006-03-01,0.0748872284422197,8.328862130346595,6542,8735802,9529501
2006-04-01,0.0692674729445231,2.9972608219465005,6403,9243877,9529501
2006-05-01,0.0662330545827079,3.100277758510125,6116,9234060,9529501
2006-06-01,0.0712408294505166,3.194857737042055,6572,9225047,9529501
2006-07-01,0.0883979239907723,3.037567234632747,8168,9240036,9529501
2006-08-01,0.0879420976346418,2.9048950202114465,8137,9252679,9529501
2006-09-01,0.0801167378262984,2.917267126578821,7412,9251500,9529501
2006-10-01,0.0819654390248125,3.0329080190033038,7574,9240480,9529501
2006-11-01,0.0913677568509521,3.4098427609168622,8410,9204560,9529501
2006-12-01,0.0475502434598413,2.9417804772778764,4398,9249164,9529501
2007-01-01,0.03864996698173,3.4793322336605037,3555,9197938,9529501
2007-02-01,0.033856020110757,2.954142089916356,3131,9247986,9529501
2007-03-01,0.0350575765423754,3.646182523093287,3219,9182038,9529501
2007-04-01,0.033189971246526,2.90367774765961,3071,9252795,9529501
2007-05-01,0.0329914916110592,2.923878175782761,3052,9250870,9529501
2007-06-01,0.0854889021681014,4.574457781157691,7774,9093578,9529501
2007-07-01,0.0836423743196452,5.127540256305131,7562,9040872,9529501
2007-08-01,0.059943653830699,2.981814053012849,5542,9245349,9529501
2007-09-01,0.0529906203144254,2.8861217392180345,4904,9254468,9529501
2007-10-01,0.0487375986123175,3.217818015864629,4495,9222859,9529501
2007-11-01,0.0456973922949861,6.561445347453136,4069,8904228,9529501
2007-12-01,0.0539364362381633,5.698063308876299,4847,8986504,9529501
2008-01-01,0.0964674015843352,2.913804196043424,8925,9251830,9529501
2008-02-01,0.0971015603298819,3.5910904463937827,8921,9187288,9529501
2008-03-01,0.0791480407645365,2.88254337766479,7325,9254809,9529501
2008-04-01,0.0879256299572567,4.832078825533468,7974,9069028,9529501
2008-05-01,0.0698918445325945,6.566387893762748,6223,8903757,9529501
2008-06-01,0.0792028982039367,21.061428085269103,5958,7522452,9529501
2008-07-01,0.1399210823651616,51.06414281293428,6525,4663343,9529501
2008-08-01,0.0769610810572186,10.621846831224426,6555,8517292,9529501
2008-09-01,0.0725065041327842,2.901914801205226,6709,9252963,9529501
2008-10-01,0.0671690323300549,3.700644976059082,6164,9176848,9529501
2008-11-01,0.0604277665422248,4.609989547196648,5493,9090192,9529501
2008-12-01,0.0558782153211365,2.909249917702931,5170,9252264,9529501
2009-01-01,0.0451490063164281,2.9395872879387914,4176,9249373,9529501
