date,extent_pct,invalid_pct,n_water,n_valid,n_aoi
2005-01-01,0.0332524842312764,3.645615411541356,8660,26043167,27028523
2005-02-01,0.0806332246716963,2.789623391555654,21186,26274529,27028523
2005-03-01,0.1115195290661773,5.033101512798165,28625,25668150,27028523
2005-04-01,0.05595523027756,3.801091905761924,14549,26001144,27028523
2005-05-01,0.0474344722004374,2.6896623245006768,12476,26301547,27028523
2005-06-01,0.0441150382997704,2.7059118250745704,11601,26297155,27028523
2005-07-01,0.0368770686544764,2.71213118082701,9697,26295474,27028523
2005-08-01,0.0335573123912381,2.701705157917804,8825,26298292,27028523
2005-09-01,0.0343525280539941,2.713855285396098,9033,26295008,27028523
2005-10-01,0.0266839468295736,2.721425066401149,7016,26292962,27028523
2005-11-01,0.0300508974952894,2.7247622816829464,7901,26292060,27028523
2005-12-01,0.0800487036270368,27.255440484113763,15739,19661780,27028523
2006-01-01,0.6869205583734074,56.99392822907859,79847,11623906,27028523
2006-02-01,0.25845863383553,4.777652852136981,66520,25737194,27028523
2006-03-01,0.5848121467079735,7.925852996110812,145538,24886282,27028523
2006-04-01,0.1257439581482731,2.7120423857419067,33065,26295498,27028523
2006-05-01,0.0845841594510484,2.724403401547321,22239,26292157,27028523
2006-06-01,0.0660604213081233,2.7115762115451147,17371,26295624,27028523
2006-07-01,0.0531678158856673,2.696329355473845,13983,26299745,27028523
2006-08-01,0.0446053630611171,2.688837270168259,11732,26301770,27028523
2006-09-01,0.0324923684761588,2.7009984970321907,8545,26298483,27028523
2006-10-01,0.0188686737265908,2.72403712182127,4961,26292256,27028523
2006-11-01,0.0257761689679243,3.845570843808225,6699,25989122,27028523
2006-12-01,0.026929820886769,2.936401667231317,7065,26234857,27028523
2007-01-01,0.120455998583975,10.14045791551392,29256,24287707,27028523
2007-02-01,0.0930587070871121,2.772674629686572,24455,26279110,27028523
2007-03-01,0.271334885863694,33.67268718309173,48643,17927293,27028523
2007-04-01,0.2352624867383994,2.682858401104641,61882,26303386,27028523
2007-05-01,0.085784486104738,2.6795137862324183,22565,26304290,27028523
2007-06-01,0.0626253667345431,2.7218024455128385,16466,26292860,27028523
2007-07-01,0.0556314496488238,2.682558717692417,14633,26303467,27028523
2007-08-01,0.0459391540390701,2.6792585003627463,12084,26304359,27028523
2007-09-01,0.0418958766523931,2.7184837292071045,11016,26293757,27028523
2007-10-01,0.0267742102568587,3.712666800179943,6968,26025044,27028523
2007-11-01,0.0328917716907302,5.063576725964641,8440,25659913,27028523
2007-12-01,0.0714447872618559,18.318925529153034,15773,22077188,27028523
2008-01-01,0.090854359854379,8.53779542448546,22460,24720883,27028523
2008-02-01,0.2550291806389225,28.805225501963243,49075,19242896,27028523
2008-03-01,0.1922571836997003,2.81592893551749,50501,26267419,27028523
2008-04-01,0.1310723772816142,2.689839914670883,34474,26301499,27028523
2008-05-01,0.0750065819425712,2.6841940271764018,19729,26303025,27028523
2008-06-01,0.0911480862199843,8.008536019522783,22663,24863934,27028523
2008-07-01,0.0546958283584935,8.323310896418572,13553,24778855,27028523
2008-08-01,0.0388637401228614,2.6874239483970324,10222,26302152,27028523
2008-09-01,0.0379246257287111,2.7263753923956555,9971,26291624,27028523
