date,extent_pct,invalid_pct,n_water,n_valid,n_aoi
2005-01-01,0.9051763950404428,8.138148936771973,2058,227359,247501
2005-02-01,0.2023071975771983,0.7414111458135523,497,245666,247501
2005-03-01,0.0956933902335733,0.7777746352539989,235,245576,247501
2005-04-01,0.1008257138094638,0.618987398030715,248,245969,247501
2005-05-01,0.0898827051033854,0.6565630037858433,221,245876,247501
2005-06-01,0.1057439288750066,0.6561589650142827,260,245877,247501
2005-07-01,0.0890660268011468,0.6529266548417986,219,245885,247501
2005-08-01,0.0846864159731609,0.7632292394778203,208,245612,247501
2005-09-01,0.081692373346339,0.5882804513921156,201,246045,247501
2005-10-01,0.0749033177284754,0.7478757661585206,184,245650,247501
2005-11-01,0.0627033277551801,0.767673665964986,154,245601,247501
2005-12-01,0.1282027287529711,13.647217586999648,274,213724,247501
2006-01-01,0.1080230318790142,17.33932388151967,221,204586,247501
2006-02-01,0.3699833710770582,0.6238358632894413,910,245957,247501
2006-03-01,0.3778267294983688,13.059745213150654,813,215178,247501
2006-04-01,0.3921780197707522,2.642009527234233,945,240962,247501
2006-05-01,0.1276588824562544,0.6193914368022756,314,245968,247501
2006-06-01,0.142699749157421,0.6181793204875939,351,245971,247501
2006-07-01,0.1115789645146315,0.7818150229696041,274,245566,247501
2006-08-01,0.0915378356387306,0.6872699504244427,225,245800,247501
2006-09-01,0.0987981590203125,0.6242399020610018,243,245956,247501
2006-10-01,0.0764271137381802,0.6121187389141862,188,245986,247501
2006-11-01,0.0703435040010409,0.6323206774922121,173,245936,247501
2006-12-01,0.0674711723319419,0.5939369941939628,166,246031,247501
2007-01-01,0.6823823954614616,4.1389731758659565,1619,237257,247501
2007-02-01,2.954336305651636,36.33763095906684,4655,157565,247501
2007-03-01,0.3620552972040831,1.1260560563391664,886,244714,247501
2007-04-01,0.1080764823949098,0.5571694659819556,266,246122,247501
2007-05-01,0.1100413771820474,0.4969676890194383,271,246271,247501
2007-06-01,0.1250038297741965,34.06289267518111,204,163195,247501
2007-07-01,0.1065317806258538,0.6323206774922121,262,245936,247501
2007-08-01,0.0918983100470064,0.6371691427509384,226,245924,247501
2007-09-01,0.0862019891515609,0.6331287550353332,212,245934,247501
2007-10-01,0.0696864111498257,0.8549460406220581,171,245385,247501
2007-11-01,0.1115521311645523,6.553104835940057,258,231282,247501
