date,extent_pct,invalid_pct,n_water,n_valid,n_aoi
2005-01-01,0.676960674701978,1.935838262681196,44897,6632143,6763065
2005-02-01,0.2681861401584947,2.605652910329858,17665,6586843,6763065
2005-03-01,0.1461688288706752,2.655334526579295,9623,6583483,6763065
2005-04-01,0.1476074539054171,1.7909631210109618,9804,6641941,6763065
2005-05-01,0.1480221500164586,1.8063851227217245,9830,6640898,6763065
2005-06-01,0.1456640321611722,1.840896102580709,9670,6638564,6763065
2005-07-01,0.1346582277833118,1.7791045923704711,8945,6642743,6763065
2005-08-01,0.1212253134953143,1.775274967784577,8053,6643002,6763065
2005-09-01,0.1107227670054892,1.8596154258461213,7349,6637298,6763065
2005-10-01,0.1100490480606383,2.051525454804885,7290,6624319,6763065
2005-11-01,0.1126893052635163,2.7325036799143585,7413,6578264,6763065
2005-12-01,0.1635303950603955,36.45378241965736,7028,4297672,6763065
2006-01-01,0.0123367137798289,57.81096292879042,352,2853272,6763065
2006-02-01,0.1763931233279905,2.159183742873978,11672,6617038,6763065
2006-03-01,0.1109726184935664,45.70395227607601,4075,3672077,6763065
2006-04-01,0.8723713644659129,2.8814745976861085,57299,6568189,6763065
2006-05-01,0.277876186405296,1.7929444711828142,18456,6641807,6763065
2006-06-01,0.2312660290931851,1.775319326370514,15363,6642999,6763065
2006-07-01,0.1972613796099495,1.805838033495168,13100,6640935,6763065
2006-08-01,0.1672057989573128,1.8060893988154776,11104,6640918,6763065
2006-09-01,0.1419950622459372,1.8037531799561293,9430,6641076,6763065
2006-10-01,0.1149245673919529,1.7809528667845127,7634,6642618,6763065
2006-11-01,0.1157615484182601,2.0440436399768447,7669,6624825,6763065
2006-12-01,0.1020138501458113,4.323113854443215,6601,6470690,6763065
2007-01-01,0.3852819993110587,48.19025101784472,13500,3503927,6763065
2007-02-01,0.1244763165403378,7.809240337036535,7761,6234921,6763065
2007-03-01,0.4016329844757552,16.37797359629103,22714,5655412,6763065
