date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2007-06-01,0.23381211192108886,39.16305418331024,20.0,0.196424,True,low,2007,recession,provisional,False,True,False,False,,False,,seasonal,per_year_detection,121.21504424778745,120.99657079646005
2007-07-01,0.21155250686225496,3.039385639857563,20.0,0.196424,True,usable,2007,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.001991150442476,-0.155641592920308
2007-08-01,0.1465282888714537,3.235852254068349,20.0,0.196424,True,usable,2007,recession,provisional,False,False,False,False,,True,3,seasonal,per_year_detection,0.1272123893804932,-0.1007743362831762
2007-09-01,0.13123215353665096,3.0334366840218028,20.0,0.196424,True,usable,2007,recession,provisional,False,False,False,False,,True,3,seasonal,per_year_detection,1.847123893805161,1.582079646017621
2007-10-01,0.10774605557478328,3.2507430172344556,20.0,0.196424,True,usable,2007,recession,provisional,False,False,True,False,,True,3,seasonal,per_year_detection,15.20387168141576,8.706415929203489
2007-11-01,0.1844949730834547,18.549889548264385,20.0,0.196424,True,usable,2008,recovery,provisional,False,False,False,False,,False,,seasonal,per_year_detection,39.72754424778743,-13.040154867256632
2007-12-01,0.14761578536193873,17.11476621889716,20.0,0.196424,True,usable,2008,recovery,provisional,False,False,False,False,,False,,seasonal,per_year_detection,151.7362831858405,28.27201327433626
2008-01-01,1.4550254762954522,21.089991614707895,20.0,0.196424,True,low,2008,recovery,provisional,True,False,False,True,4,False,,seasonal,per_year_detection,239.5639380530972,6.898119469026597
2008-02-01,1.1321416670150342,7.896930604184855,20.0,0.196424,True,usable,2008,recession,provisional,False,False,False,True,4,False,,seasonal,per_year_detection,431.4403761061944,194.3025442477875
2008-03-01,0.5823829443736838,3.096315146527437,20.0,0.196424,True,usable,2008,recession,provisional,False,False,False,True,4,False,,seasonal,per_year_detection,59.69181415929185,-26.328871681415933
2008-04-01,0.21170096190814122,3.018660245332979,20.0,0.196424,True,usable,2008,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.1139380530973189,-6.548783185840552
2008-05-01,0.2087431906183786,3.0547663650691685,20.0,0.196424,True,usable,2008,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.4483407079645496,-0.18075221238940387
2008-06-01,0.1520764494194944,7.912499148180569,20.0,0.196424,True,usable,2008,recession,provisional,False,True,False,False,,True,4,seasonal,per_year_detection,0.0746681415929082,-0.14380530973449618
2008-07-01,0.15433290215683987,7.028648448271828,20.0,0.196424,True,usable,2008,recession,provisional,False,False,False,False,,True,4,seasonal,per_year_detection,38.59480088495556,38.43716814159278
