date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2022-12-01,0.13313527349733237,3.9811667779857927,20.0,0.180236,True,usable,2022,recession,ok,False,False,True,False,,True,15,seasonal,per_year_detection,254.675656916212,21.728557263262275
2023-01-01,0.49404864266668963,31.56216049037446,20.0,0.180236,True,low,2023,recovery,provisional,True,False,False,True,19,False,,seasonal,per_year_detection,218.23624194348025,-25.31229548834898
2023-02-01,0.4794603215351603,51.05331966795095,20.0,0.180236,True,low,2023,recession,provisional,False,False,False,True,19,False,,seasonal,per_year_detection,391.91819533961313,181.33058998512647
2023-03-01,0.304904550765285,2.799661765334895,20.0,0.180236,True,usable,2023,recession,provisional,False,False,False,True,19,False,,seasonal,per_year_detection,138.12057511155163,-17.35290034705008
2023-04-01,0.24305599707359452,2.579794427024555,20.0,0.180236,True,usable,2023,recession,provisional,False,False,False,True,19,False,,seasonal,per_year_detection,61.6160138820028,35.0182944967774
2023-05-01,0.19967085124035833,1.9537592414067666,20.0,0.180236,True,usable,2023,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.1247397124441836,-0.16043629152204902
2023-06-01,0.20801552205389365,1.950837525622592,20.0,0.180236,True,usable,2023,recession,provisional,False,True,False,False,,False,,seasonal,per_year_detection,0.02117005453643,0.014823996033708998
2023-07-01,0.18367005925854363,1.9508523316147415,20.0,0.180236,True,usable,2023,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.9326227069904688,0.8982151710460189
2023-08-01,0.1631828814739417,1.95344338024091,20.0,0.180236,True,usable,2023,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.0104610808130792,-0.024243926623687503
2023-09-01,0.14627802035244677,1.9510925177096117,20.0,0.180236,True,usable,2023,recession,provisional,False,False,False,False,,True,16,seasonal,per_year_detection,0.0498264749627876,-1.2423896876548408
2023-10-01,0.13884287901968198,1.9601455593539323,20.0,0.180236,True,usable,2023,recession,provisional,False,False,False,False,,True,16,seasonal,per_year_detection,11.270451165096487,-11.882796232027777
2023-11-01,0.12716534513391334,3.588638539668543,20.0,0.180236,True,usable,2023,recession,provisional,False,False,True,False,,True,16,seasonal,per_year_detection,106.08249876053526,0.0
2023-12-01,0.142760872334076,6.060123843898779,20.0,0.180236,True,usable,2024,recovery,provisional,False,False,False,False,,True,16,seasonal,per_year_detection,116.84987605354468,-116.09722359940505
2024-01-01,0.1657848147551061,26.547732873579857,20.0,0.180236,True,low,2024,recovery,provisional,False,False,False,False,,False,,seasonal,per_year_detection,572.9106593951412,329.362121963312
2024-02-01,0.8125930362187056,16.021524622364943,20.0,0.180236,True,usable,2024,recovery,provisional,False,False,False,True,20,False,,seasonal,per_year_detection,257.745463559742,47.15785820525534
2024-03-01,1.2728859747306895,28.33113107909361,20.0,0.180236,True,low,2024,recovery,provisional,True,False,False,True,20,False,,seasonal,per_year_detection,321.86192364898346,166.38844819038175
2024-04-01,0.3598611311468376,1.959765538888761,20.0,0.180236,True,usable,2024,recession,provisional,False,False,False,True,20,False,,seasonal,per_year_detection,15.764352999504036,-10.833366385721364
2024-05-01,0.22342265854792134,1.9535684086190617,20.0,0.180236,True,usable,2024,recession,provisional,False,False,False,True,20,False,,seasonal,per_year_detection,0.0291522062468806,-0.256023797719352
2024-06-01,0.23384456396078607,1.9516831122853542,20.0,0.180236,True,usable,2024,recession,provisional,False,True,False,True,20,False,,seasonal,per_year_detection,0.0068418443232465,0.0004957858205254994
2024-07-01,0.19921517947419728,1.950807913638293,20.0,0.180236,True,usable,2024,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.5756569162120982,0.5412493802676484
2024-08-01,0.18251193455033235,1.9506302417324985,20.0,0.180236,True,usable,2024,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.0498264749627948,0.015121467526028096
2024-09-01,0.1481431414539679,2.301579963873379,20.0,0.180236,True,usable,2024,recession,provisional,False,False,True,False,,True,17,seasonal,per_year_detection,27.47357461576581,26.18135845314818
2024-10-01,0.1484891514547223,1.9697480678180246,20.0,0.180236,True,usable,2025,recovery,provisional,False,False,False,False,,True,17,seasonal,per_year_detection,61.81908775409005,38.66584035696579
2024-11-01,0.15036834416743444,2.3250852989658837,20.0,0.180236,True,usable,2025,recovery,provisional,False,False,False,False,,False,,seasonal,per_year_detection,113.280366881507,7.197868120971748
2024-12-01,0.18338736084177007,6.022207343114062,20.0,0.180236,True,usable,2025,recovery,provisional,False,False,False,False,,False,,seasonal,per_year_detection,188.83782845810595,-44.109271194843785
2025-01-01,0.34876989322173707,39.13085535861758,20.0,0.180236,True,low,2025,recovery,provisional,False,False,False,True,21,False,,seasonal,per_year_detection,204.7107089737232,-38.83782845810603
2025-02-01,0.4067364466514648,4.25038248813053,20.0,0.180236,True,usable,2025,recovery,provisional,True,False,False,True,21,False,,seasonal,per_year_detection,232.95984134853725,22.372235994050584
2025-03-01,0.3140963566945693,6.550264698237429,20.0,0.180236,True,usable,2025,recession,provisional,False,False,False,True,21,False,,seasonal,per_year_detection,192.75171046108065,37.27823500247894
2025-04-01,0.2917490145007284,5.435304394747492,20.0,0.180236,True,usable,2025,recession,provisional,False,False,False,True,21,False,,seasonal,per_year_detection,48.70520575111533,22.10748636588993
2025-05-01,0.1794556487379421,1.9528659465470781,20.0,0.180236,True,usable,2025,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,32.409419930589806,32.12424392662357
2025-06-01,0.2006301929698559,1.9527376279484487,20.0,0.180236,True,usable,2025,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.0002478929102625,-0.0060981655924585
2025-07-01,0.18881062472919766,2.166756599359723,20.0,0.180236,True,usable,2025,recession,provisional,False,True,False,False,,False,,seasonal,per_year_detection,0.1049082796231443,0.07050074367869438
2025-08-01,0.16764522916469937,1.9519759419078673,20.0,0.180236,True,usable,2025,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.2145265245413506,0.17982151710458388
2025-09-01,0.14588354410602192,1.9520976800655412,20.0,0.180236,True,usable,2025,recession,provisional,False,False,False,False,,True,18,seasonal,per_year_detection,8.133118492810935,6.840902330193306
2025-10-01,0.1314993723050052,2.044789771362579,20.0,0.180236,True,usable,2025,recession,provisional,False,False,False,False,,True,18,seasonal,per_year_detection,76.5694100148734,53.41616261774914
2025-11-01,0.11168713982391153,41.629422467599554,20.0,0.180236,True,low,2025,recession,provisional,False,False,False,False,,True,18,seasonal,per_year_detection,123.6131879028258,17.53068914229054
2025-12-01,0.0811461680341347,11.607894555014132,20.0,0.180236,True,usable,2025,recession,provisional,False,False,True,False,,True,18,seasonal,per_year_detection,227.0791274169557,-5.867972235994017
