date,rainfall_mm
2005-01-16 12:00:00,85.28669479606171
2005-02-15 00:00:00,116.4359212376932
2005-03-16 12:00:00,101.865316455696
2005-04-16 00:00:00,1.0319831223627594
2005-05-16 12:00:00,0.0281856540084313
2005-06-16 00:00:00,48.50914205344567
2005-07-16 12:00:00,0.071533052039353
2005-08-16 12:00:00,4.57175808720098
2005-09-16 00:00:00,0.3147398030941922
2005-10-16 12:00:00,2.042616033755195
2005-11-16 00:00:00,19.656146272854954
2005-12-16 12:00:00,170.8588748241911
2006-01-16 12:00:00,264.39454289732754
2006-02-15 00:00:00,128.17426160337533
2006-03-16 12:00:00,116.92452883262992
2006-04-16 00:00:00,12.77760900140629
2006-05-16 12:00:00,0.7608157524612716
2006-06-16 00:00:00,0.0001687763713078
2006-07-16 12:00:00,2.610886075949224
2006-08-16 12:00:00,0.0006469760900136
2006-09-16 00:00:00,0.2904641350210123
2006-10-16 12:00:00,24.229507735583503
2006-11-16 00:00:00,48.69541490857929
2006-12-16 12:00:00,84.94801687763696
2007-01-16 12:00:00,161.32852320675087
2007-02-15 00:00:00,21.57859353023893
2007-03-16 12:00:00,275.41907172995764
2007-04-16 00:00:00,0.1230098452883034
2007-05-16 12:00:00,21.512742616033577
2007-06-16 00:00:00,31.43234880450053
2007-07-16 12:00:00,0.0302109704641176
2007-08-16 12:00:00,0.0006469760900136
2007-09-16 00:00:00,0.5628973277073713
2007-10-16 12:00:00,0.4092827004219025
2007-11-16 00:00:00,30.37679324894497
2007-12-16 12:00:00,112.9884388185652
2008-01-16 12:00:00,135.16225035161725
2008-02-15 12:00:00,231.3654289732769
2008-03-16 12:00:00,78.67428973277056
2008-04-16 00:00:00,3.598677918424616
2008-05-16 12:00:00,0.0025035161743999
2008-06-16 00:00:00,13.7057383966243
2008-07-16 12:00:00,0.0187060478199601
2008-08-16 12:00:00,0.7680450070322744
2008-09-16 00:00:00,3.575274261603266
2008-10-16 12:00:00,7.6961744022502
2008-11-16 00:00:00,36.744838255977314
2008-12-16 12:00:00,175.63344585091403
2009-01-16 12:00:00,286.23277074542875
2009-02-15 00:00:00,157.89316455696184
2009-03-16 12:00:00,46.68213783403639
2009-04-16 00:00:00,0.7309985935301296
2009-05-16 12:00:00,0.6143741209563048
2009-06-16 00:00:00,0.4321518987341133
2009-07-16 12:00:00,0.0192686357243213
2009-08-16 12:00:00,0.002559774964836
2009-09-16 00:00:00,0.047454289732741
2009-10-16 12:00:00,5.533783403656679
2009-11-16 00:00:00,20.98112517580854
2009-12-16 12:00:00,97.39974683544284
2010-01-16 12:00:00,150.77097046413485
2010-02-15 00:00:00,87.71735583684934
2010-03-16 12:00:00,33.654711673698834
2010-04-16 00:00:00,13.915836849507576
2010-05-16 12:00:00,59.11443037974665
2010-06-16 00:00:00,0.0420815752461188
2010-07-16 12:00:00,70.65206751054833
2010-08-16 12:00:00,8.78042194092809
2010-09-16 00:00:00,22.71881856540067
2010-10-16 12:00:00,82.90002812939503
2010-11-16 00:00:00,21.71985935302373
2010-12-16 12:00:00,95.92838255977478
2011-01-16 12:00:00,245.8127426160336
2011-02-15 00:00:00,255.5798312236285
2011-03-16 12:00:00,268.3276511954992
2011-04-16 00:00:00,80.91338959212358
2011-05-16 12:00:00,0.047735583684928
2011-06-16 00:00:00,0.0324331926863404
2011-07-16 12:00:00,0.0517862165963203
2011-08-16 12:00:00,0.0125457102672179
2011-09-16 00:00:00,0.1735302390997973
2011-10-16 12:00:00,27.597862165963253
2011-11-16 00:00:00,74.74621659634299
2011-12-16 12:00:00,113.51127988748225
2012-01-16 12:00:00,181.7653727144865
2012-02-15 12:00:00,103.49299578059052
2012-03-16 12:00:00,213.43426160337532
2012-04-16 00:00:00,6.5992405063289485
2012-05-16 12:00:00,0.0039662447257347
2012-06-16 00:00:00,0.0032630098452853
2012-07-16 12:00:00,0.0404219409282508
2012-08-16 12:00:00,0.0052883263009798
2012-09-16 00:00:00,0.244163150492213
2012-10-16 12:00:00,16.437805907172812
2012-11-16 00:00:00,53.90481012658209
2012-12-16 12:00:00,139.13192686357226
2013-01-16 12:00:00,100.18855133614608
2013-02-15 00:00:00,138.99637130801668
2013-03-16 12:00:00,87.5959212376932
2013-04-16 00:00:00,23.20554149085776
2013-05-16 12:00:00,56.91206751054835
2013-06-16 00:00:00,30.008832630098272
2013-07-16 12:00:00,0.0200562587904248
2013-08-16 12:00:00,0.0011251758087192
2013-09-16 00:00:00,0.5740365682137187
2013-10-16 12:00:00,12.085850914205164
2013-11-16 00:00:00,53.96154711673681
2013-12-16 12:00:00,106.6204219409281
2014-01-16 12:00:00,186.324022503516
2014-02-15 00:00:00,186.033445850914
2014-03-16 12:00:00,30.69563994374103
2014-04-16 00:00:00,31.234458509141877
2014-05-16 12:00:00,7.86196905766509
2014-06-16 00:00:00,0.0098734177215133
2014-07-16 12:00:00,12.18911392405045
2014-08-16 12:00:00,0.001322081575245
2014-09-16 00:00:00,0.009338959212369
2014-10-16 12:00:00,0.7992967651194369
2014-11-16 00:00:00,47.85561181434581
2014-12-16 12:00:00,120.68984528832613
2015-01-16 12:00:00,279.96666666666647
2015-02-15 00:00:00,40.54703234880432
2015-03-16 12:00:00,71.31594936708842
2015-04-16 00:00:00,12.928185654008251
2015-05-16 12:00:00,0.0820534458508944
2015-06-16 00:00:00,1.0200843881855617
2015-07-16 12:00:00,0.2059915611813924
2015-08-16 12:00:00,0.287060478199676
2015-09-16 00:00:00,0.0236568213783216
2015-10-16 12:00:00,14.51713080168759
2015-11-16 00:00:00,38.85026722925439
2015-12-16 12:00:00,97.89991561181417
2016-01-16 12:00:00,154.5237130801686
2016-02-15 12:00:00,74.15251758087183
2016-03-16 12:00:00,86.13254571026705
2016-04-16 00:00:00,2.400843881856395
2016-05-16 12:00:00,79.60846694796044
2016-06-16 00:00:00,0.5973558368494435
2016-07-16 12:00:00,11.773248945147548
2016-08-16 12:00:00,23.14739803094215
2016-09-16 00:00:00,0.9884388185653292
2016-10-16 12:00:00,15.3879324894513
2016-11-16 00:00:00,33.533080168776195
2016-12-16 12:00:00,315.3785654008437
2017-01-16 12:00:00,291.9113924050631
2017-02-15 00:00:00,252.24452883262992
2017-03-16 12:00:00,147.3029254571025
2017-04-16 00:00:00,17.644303797468176
2017-05-16 12:00:00,2.2590998593529448
2017-06-16 00:00:00,0.0063009845288269
2017-07-16 12:00:00,0.0209845288326171
2017-08-16 12:00:00,0.0006469760900136
2017-09-16 00:00:00,0.0611533052039252
2017-10-16 12:00:00,21.732348804500525
2017-11-16 00:00:00,41.20565400843863
2017-12-16 12:00:00,118.07569620253147
2018-01-16 12:00:00,284.2649789029534
2018-02-15 00:00:00,151.37274261603358
2018-03-16 12:00:00,33.13175808720094
2018-04-16 00:00:00,8.218818565400662
2018-05-16 12:00:00,0.0328270042193858
2018-06-16 00:00:00,0.0207594936708696
2018-07-16 12:00:00,0.0163431786216492
2018-08-16 12:00:00,0.052320675105462
2018-09-16 00:00:00,0.0857665260196452
2018-10-16 12:00:00,5.45026722925441
2018-11-16 00:00:00,23.66216596343161
2018-12-16 12:00:00,46.50143459915594
2019-01-16 12:00:00,125.93555555555535
2019-02-15 00:00:00,79.5960618846693
2019-03-16 12:00:00,61.10827004219392
2019-04-16 00:00:00,6.809254571026558
2019-05-16 12:00:00,0.2441068917017788
2019-06-16 00:00:00,0.0001125175808719
2019-07-16 12:00:00,0.0160618846694694
2019-08-16 12:00:00,0.0007876230661034
2019-09-16 00:00:00,1.18475386779172
2019-10-16 12:00:00,0.7627848101264576
2019-11-16 00:00:00,13.309648382559592
2019-12-16 12:00:00,50.17774964838239
2020-01-16 12:00:00,159.53305203938095
2020-02-15 12:00:00,127.94630098452866
2020-03-16 12:00:00,143.59662447257367
2020-04-16 00:00:00,12.974655414908383
2020-05-16 12:00:00,53.52064697608984
2020-06-16 00:00:00,8.438818565393169e-05
2020-07-16 12:00:00,0.0182841068916913
2020-08-16 12:00:00,0.0021097046413484
2020-09-16 00:00:00,1.115049226441562
2020-10-16 12:00:00,6.208748241912655
2020-11-16 00:00:00,55.2805907172994
2020-12-16 12:00:00,273.0754430379745
2021-01-16 12:00:00,227.17696202531627
2021-02-15 00:00:00,143.81578059071714
2021-03-16 12:00:00,196.27940928270024
2021-04-16 00:00:00,0.0427285513361276
2021-05-16 12:00:00,0.0094233473980242
2021-06-16 00:00:00,4.1088326300982905
2021-07-16 12:00:00,0.1715049226441077
2021-08-16 12:00:00,0.0028691983122338
2021-09-16 00:00:00,0.6016877637129847
2021-10-16 12:00:00,11.35170182841051
2021-11-16 00:00:00,35.124866385372535
2021-12-16 12:00:00,76.11859353023893
2022-01-16 12:00:00,311.46112517580855
2022-02-15 00:00:00,107.86070323488026
2022-03-16 12:00:00,80.71220815752444
2022-04-16 00:00:00,5.709451476793108
2022-05-16 12:00:00,1.333361462728419
2022-06-16 00:00:00,13.719324894514587
2022-07-16 12:00:00,0.0542616033755022
2022-08-16 12:00:00,0.4717862165962932
2022-09-16 00:00:00,4.8109704641348525
2022-10-16 12:00:00,67.91811533052021
2022-11-16 00:00:00,193.84284106891684
2022-12-16 12:00:00,131.36841068917002
2023-01-16 12:00:00,441.8523488045005
2023-02-15 00:00:00,118.69693389592103
2023-03-16 12:00:00,32.622194092826824
2023-04-16 00:00:00,68.29088607594919
2023-05-16 12:00:00,0.0346272855133358
2023-06-16 00:00:00,56.42258790435987
2023-07-16 12:00:00,17.16548523206734
2023-08-16 12:00:00,0.0105766526019639
2023-09-16 00:00:00,0.1664135021096576
2023-10-16 12:00:00,1.3098171589310026
2023-11-16 00:00:00,34.34331926863553
2023-12-16 12:00:00,39.55999999999983
2024-01-16 12:00:00,190.58520393811517
2024-02-15 12:00:00,99.54801687763695
2024-03-16 12:00:00,155.7028973277073
2024-04-16 00:00:00,0.7818002812938151
2024-05-16 12:00:00,8.837355836849328
2024-06-16 00:00:00,1.820478199718585
2024-07-16 12:00:00,0.6813783403655873
2024-08-16 12:00:00,0.2729957805905855
2024-09-16 00:00:00,32.35805907172978
2024-10-16 12:00:00,19.363938115330345
2024-11-16 00:00:00,69.81330520393793
2024-12-16 12:00:00,129.19203938115314
2025-01-16 12:00:00,184.35293952180007
2025-02-15 00:00:00,111.81150492264398
2025-03-16 12:00:00,117.15127988748225
2025-04-16 00:00:00,11.507735583684768
2025-05-16 12:00:00,70.80610407876213
2025-06-16 00:00:00,0.0029817158931055
2025-07-16 12:00:00,0.200168776371256
2025-08-16 12:00:00,0.0861884669478828
2025-09-16 00:00:00,0.1553023909985602
2025-10-16 12:00:00,23.922447257383787
2025-11-16 00:00:00,40.90300984528814
2025-12-16 12:00:00,121.91108298171572
