date,rainfall_mm
2005-01-16 12:00:00,35.544358578052375
2005-02-15 00:00:00,11.454404945904
2005-03-16 12:00:00,25.854095826893165
2005-04-16 00:00:00,0.0035548686244171
2005-05-16 12:00:00,59.17171561050986
2005-06-16 00:00:00,120.70401854714046
2005-07-16 12:00:00,4.425347758886978
2005-08-16 12:00:00,7.363678516228567
2005-09-16 00:00:00,9.274961360123465
2005-10-16 12:00:00,85.27557959814511
2005-11-16 00:00:00,66.44884080370926
2005-12-16 12:00:00,62.2530139103553
2006-01-16 12:00:00,56.01993817619765
2006-02-15 00:00:00,55.27897990726412
2006-03-16 12:00:00,39.04822256568762
2006-04-16 00:00:00,12.66692426584216
2006-05-16 12:00:00,6.092735703245603
2006-06-16 00:00:00,20.797527047913267
2006-07-16 12:00:00,32.148995363214645
2006-08-16 12:00:00,2.2834621329209948
2006-09-16 00:00:00,16.47588871715592
2006-10-16 12:00:00,0.9955177743429828
2006-11-16 00:00:00,34.21823802163814
2006-12-16 12:00:00,25.68562596599673
2007-01-16 12:00:00,57.86769706336922
2007-02-15 00:00:00,70.67557959814509
2007-03-16 12:00:00,20.579443585780343
2007-04-16 00:00:00,11.895517774342952
2007-05-16 12:00:00,14.596136012364582
2007-06-16 00:00:00,44.91375579598127
2007-07-16 12:00:00,0.1799072642966777
2007-08-16 12:00:00,53.7913446676969
2007-09-16 00:00:00,8.278361669242484
2007-10-16 12:00:00,54.089180834621146
2007-11-16 00:00:00,68.99242658423476
2007-12-16 12:00:00,136.73709428129814
2008-01-16 12:00:00,66.65672333848514
2008-02-15 12:00:00,117.94559505409563
2008-03-16 12:00:00,2.1355486862440296
2008-04-16 00:00:00,3.358423493044656
2008-05-16 12:00:00,12.282689335393943
2008-06-16 00:00:00,39.00510046367834
2008-07-16 12:00:00,49.138176197835975
2008-08-16 12:00:00,9.213601236475853
2008-09-16 00:00:00,72.07156105100445
2008-10-16 12:00:00,21.527666151468143
2008-11-16 00:00:00,79.09768160741868
2008-12-16 12:00:00,81.4850077279751
2009-01-16 12:00:00,50.529829984543866
2009-02-15 00:00:00,92.47820710973708
2009-03-16 12:00:00,2.628748068006057
2009-04-16 00:00:00,25.087944358577868
2009-05-16 12:00:00,99.38299845440476
2009-06-16 00:00:00,24.49057187016983
2009-07-16 12:00:00,6.430911901081724
2009-08-16 12:00:00,1.2409582689333498
2009-09-16 00:00:00,19.288871715610327
2009-10-16 12:00:00,16.50525502318374
2009-11-16 00:00:00,17.816537867078644
2009-12-16 12:00:00,92.97341576506938
2010-01-16 12:00:00,37.03972179289008
2010-02-15 00:00:00,131.23153013910337
2010-03-16 12:00:00,205.4656877897989
2010-04-16 00:00:00,4.828593508500599
2010-05-16 12:00:00,15.607264296754073
2010-06-16 00:00:00,8.792426584234734
2010-07-16 12:00:00,52.688408037094106
