date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route
2008-07-01,0.056446664794548636,10.112574457873498,20.0,0.073039,True,usable,2008,dry,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2008-08-01,0.039419219689064484,2.778811121226453,20.0,0.073039,True,usable,2008,dry,provisional,False,False,False,False,,True,4,seasonal,per_year_detection
2008-09-01,0.03714444712943221,2.826720540903178,20.0,0.073039,True,usable,2008,dry,provisional,False,False,False,False,,True,4,seasonal,per_year_detection
2008-10-01,0.02839512330035867,2.7872741624268325,20.0,0.073039,True,usable,2008,dry,provisional,False,False,False,False,,True,4,seasonal,per_year_detection
2008-11-01,0.024948181013192648,2.8062583972201174,20.0,0.073039,True,usable,2008,dry,provisional,False,False,True,False,,True,4,seasonal,per_year_detection
2008-12-01,0.03911999912451731,4.01993716675445,20.0,0.073039,True,usable,2009,recovery,ok,False,False,False,False,,True,4,seasonal,per_year_detection
2009-01-01,0.1997233191784742,4.673950255752272,20.0,0.073039,True,usable,2009,wet,ok,False,False,False,True,4,False,,seasonal,per_year_detection
2009-02-01,1.1675291954089002,7.186664667988462,20.0,0.073039,True,usable,2009,wet,ok,True,False,False,True,4,False,,seasonal,per_year_detection
2009-03-01,0.26018644104274125,2.777666366500934,20.0,0.073039,True,usable,2009,recession,ok,False,False,False,True,4,False,,seasonal,per_year_detection
2009-04-01,0.14950234372351873,2.7777052344867643,20.0,0.073039,True,usable,2009,dry,ok,False,False,False,True,4,False,,seasonal,per_year_detection
2009-05-01,0.09530439869203677,2.8626799057936267,20.0,0.073039,True,usable,2009,dry,ok,False,False,False,True,4,False,,seasonal,per_year_detection
2009-06-01,0.049102676259173056,3.670244674526057,20.0,0.073039,True,usable,2009,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2009-07-01,0.0617420038422222,2.861667487305577,20.0,0.073039,True,usable,2009,dry,ok,False,True,False,False,,False,,seasonal,per_year_detection
2009-08-01,0.05888083745290732,2.7795514638136924,20.0,0.073039,True,usable,2009,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2009-09-01,0.03858889681742314,2.7828913343103756,20.0,0.073039,True,usable,2009,dry,ok,False,False,False,False,,True,5,seasonal,per_year_detection
2009-10-01,0.03736534750658616,2.799361180591749,20.0,0.073039,True,usable,2009,dry,ok,False,False,False,False,,True,5,seasonal,per_year_detection
2009-11-01,0.028368388170554433,2.7837371757162965,20.0,0.073039,True,usable,2009,dry,ok,False,False,True,False,,True,5,seasonal,per_year_detection
2009-12-01,0.048890469925769904,5.366455606717135,20.0,0.073039,True,usable,2010,recovery,provisional,False,False,False,False,,True,5,seasonal,per_year_detection
2010-01-01,0.1615174357272246,9.554455167916084,20.0,0.073039,True,usable,2010,wet,provisional,True,False,False,True,5,False,,seasonal,per_year_detection
2010-02-01,0.12179637249005801,2.7959889201068737,20.0,0.073039,True,usable,2010,recession,provisional,False,False,False,True,5,False,,seasonal,per_year_detection
2010-03-01,0.10121700883866794,9.678936370534506,20.0,0.073039,True,usable,2010,dry,provisional,False,False,False,True,5,False,,seasonal,per_year_detection
2010-04-01,0.08204390843886468,2.9553569162924807,20.0,0.073039,True,usable,2010,dry,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2010-05-01,0.06704675683999202,9.335392423493136,20.0,0.073039,True,usable,2010,dry,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2010-06-01,0.05129905591858473,4.758513111494983,20.0,0.073039,True,usable,2010,dry,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2010-07-01,0.06862367038242552,14.84411873977182,20.0,0.073039,True,usable,2010,dry,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2010-08-01,0.045320531909621084,11.717796360664629,20.0,0.073039,True,usable,2010,dry,provisional,False,False,False,False,,True,6,seasonal,per_year_detection
2010-09-01,0.03703579386604272,34.023266302283616,20.0,0.073039,True,low,2010,dry,provisional,False,False,True,False,,True,6,seasonal,per_year_detection
2010-10-01,0.11809830011310886,30.779949434971464,20.0,0.073039,True,low,2011,wet,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2010-11-01,0.053108277480452507,2.9845828653519875,20.0,0.073039,True,usable,2011,wet,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2010-12-01,0.04551695831818483,2.8662381773535457,20.0,0.073039,True,usable,2011,wet,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2011-01-01,0.24633391253986076,6.901136742367869,20.0,0.073039,True,usable,2011,wet,provisional,False,False,False,True,6,False,,seasonal,per_year_detection
2011-02-01,0.564473592127368,28.18275360467716,20.0,0.073039,True,low,2011,wet,provisional,False,False,False,True,6,False,,seasonal,per_year_detection
2011-03-01,3.728342680952061,63.35971149293581,20.0,0.073039,True,low,2011,wet,provisional,True,False,False,True,6,False,,seasonal,per_year_detection
2011-04-01,0.4141980197681991,4.524931323508037,20.0,0.073039,True,usable,2011,recession,provisional,False,False,False,True,6,False,,seasonal,per_year_detection
2011-05-01,0.19661594753783707,4.742751217812658,20.0,0.073039,True,usable,2011,recession,provisional,False,False,False,True,6,False,,seasonal,per_year_detection
2011-06-01,0.13472885120141517,2.7945193400712034,20.0,0.073039,True,usable,2011,recession,provisional,False,True,False,True,6,False,,seasonal,per_year_detection
2011-07-01,0.12479338579530888,10.58317322345218,20.0,0.073039,True,usable,2011,recession,provisional,False,False,False,True,6,False,,seasonal,per_year_detection
2011-08-01,0.09780041046358819,3.4019732091857784,20.0,0.073039,True,usable,2011,recession,provisional,False,False,False,True,6,False,,seasonal,per_year_detection
2011-09-01,0.05214257361924784,3.965381321500783,20.0,0.073039,True,usable,2011,dry,provisional,False,False,True,False,,False,,seasonal,per_year_detection
2011-10-01,0.06808106218984644,15.787072733717409,20.0,0.073039,True,usable,2012,wet,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2011-11-01,0.06965154429517094,9.36584734124746,20.0,0.073039,True,usable,2012,wet,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2011-12-01,0.0906619060501945,16.86428045243298,20.0,0.073039,True,usable,2012,wet,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2012-01-01,0.2064781354851089,30.303168808789334,20.0,0.073039,True,low,2012,wet,provisional,False,False,False,True,7,False,,seasonal,per_year_detection
2012-02-01,0.13473921802140712,12.380517729344854,20.0,0.073039,True,usable,2012,wet,provisional,False,False,False,True,7,False,,seasonal,per_year_detection
2012-03-01,0.3019034221144441,22.074247070200634,20.0,0.073039,True,low,2012,wet,provisional,True,False,False,True,7,False,,seasonal,per_year_detection
2012-04-01,0.18328684159074274,7.910503168101762,20.0,0.073039,True,usable,2012,wet,provisional,False,False,False,True,7,False,,seasonal,per_year_detection
2012-05-01,0.08982800215587206,11.539950338929762,20.0,0.073039,True,usable,2012,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2012-06-01,0.07623050592949325,9.27148697679087,20.0,0.073039,True,usable,2012,dry,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2012-07-01,0.0691283886375457,8.57418050414776,20.0,0.073039,True,usable,2012,dry,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2012-08-01,0.058017458139887554,5.467240293974494,20.0,0.073039,True,usable,2012,dry,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2012-09-01,0.03689587350509789,4.652673735223248,20.0,0.073039,True,usable,2012,dry,provisional,False,False,False,False,,True,7,seasonal,per_year_detection
2012-10-01,0.032718986816790536,6.300318193691426,20.0,0.073039,True,usable,2012,dry,provisional,False,False,False,False,,True,7,seasonal,per_year_detection
2012-11-01,0.026212281029085023,42.42437877066891,20.0,0.073039,True,low,2012,dry,provisional,False,False,False,False,,True,7,seasonal,per_year_detection
2012-12-01,0.01968934533764871,21.051625735870456,20.0,0.073039,True,low,2012,dry,provisional,False,False,True,False,,True,7,seasonal,per_year_detection
2013-01-01,0.034634335393416274,33.421862882963254,20.0,0.073039,True,low,2013,recovery,ok,False,False,False,False,,True,7,seasonal,per_year_detection
2013-02-01,0.1094807577544005,13.450912445401354,20.0,0.073039,True,usable,2013,recovery,ok,False,False,False,False,,False,,seasonal,per_year_detection
2013-03-01,0.1945817754905184,8.452022126396802,20.0,0.073039,True,usable,2013,wet,ok,True,False,False,True,8,False,,seasonal,per_year_detection
2013-04-01,0.08318414154018573,3.3121381887936896,20.0,0.073039,True,usable,2013,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection
2013-05-01,0.08490281952007007,4.043145981436169,20.0,0.073039,True,usable,2013,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2013-06-01,0.07921444409690298,4.284709587941789,20.0,0.073039,True,usable,2013,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
