date,extent_pct,invalid_pct,max_invalid_pct,quality_state
2022-12-01,1.8568299482277977,0.0,20.0,usable
2023-01-01,1.9365426695842447,9.000398247710075,20.0,usable
2023-02-01,0.4265026780400714,49.81083233771406,20.0,low
2023-03-01,1.2300796812749004,0.0398247710075667,20.0,usable
2023-04-01,1.324173636001593,0.0,20.0,usable
2023-05-01,0.9607726005575468,0.0,20.0,usable
2023-06-01,0.7068896853843091,0.0,20.0,usable
2023-07-01,0.9109916367980884,0.0,20.0,usable
2023-08-01,0.6620868180007965,0.0,20.0,usable
2023-09-01,0.6770211071286341,0.0,20.0,usable
2023-10-01,0.5376344086021505,0.0,20.0,usable
2023-11-01,0.6620868180007965,0.0,20.0,usable
2023-12-01,0.434760628886305,1.5282755874153724,20.0,usable
2024-01-01,1.8888685127452776,72.85444046196734,20.0,low
2024-02-01,1.8966547192353644,0.0,20.0,usable
2024-03-01,1.199721226602947,0.0,20.0,usable
2024-04-01,1.013328008785504,0.2737953006770211,20.0,usable
2024-05-01,0.5952040290734276,13.017722023098369,20.0,usable
2024-06-01,1.0404221425726805,0.0,20.0,usable
2024-07-01,1.0404221425726805,0.0,20.0,usable
2024-08-01,0.7417363600159299,0.0,20.0,usable
2024-09-01,0.8363201911589009,0.0,20.0,usable
2024-10-01,0.5127439267224213,0.0,20.0,usable
2024-11-01,0.4330943847072879,0.0,20.0,usable
2024-12-01,0.6670649143767423,0.0,20.0,usable
2025-01-01,2.2550776583034646,0.0,20.0,usable
2025-02-01,1.0833584110743304,0.7467144563918757,20.0,usable
2025-03-01,1.0951812027080845,0.0,20.0,usable
2025-04-01,2.3247710075667065,0.0,20.0,usable
2025-05-01,1.1748307447232178,0.0,20.0,usable
2025-06-01,1.1947431302270013,0.0,20.0,usable
2025-07-01,1.2843488649940262,0.0,20.0,usable
2025-08-01,1.1648745519713262,0.0,20.0,usable
2025-09-01,1.015531660692951,0.0,20.0,usable
2025-10-01,0.6471525288729589,0.0,20.0,usable
2025-11-01,0.5376344086021505,0.0,20.0,usable
2025-12-01,,100.0,20.0,missing
