catchment,hy_year,candidate,status,reason,boundary,boundary_candidates,low_state_start,low_state_end,recovery_start,pulse_months,local_scale_pp,best_loss,effective_support,policy_version,loss_basis
fitzroy_river_wa,2020,project_second_difference_z05,unresolved,experimental_no_supported_departure,,(),2020-10-01,2020-10-01,,(),0.023025587493382363,6.290939275383846,12.346076362895284,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2020,project_second_difference_z1,confirmed,accepted,2020-11-01,"(Timestamp('2020-11-01 00:00:00'),)",2020-09-01,2020-11-01,2020-12-01,(),0.023025587493382363,6.290939275383846,12.346076362895284,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2020,project_second_difference_z2,confirmed,accepted,2020-11-01,"(Timestamp('2020-11-01 00:00:00'),)",2020-07-01,2020-11-01,2020-12-01,(),0.023025587493382363,6.290939275383846,12.346076362895284,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2021,existing,confirmed,accepted,2021-10-01,"(Timestamp('2021-10-01 00:00:00'),)",2021-10-01,2021-10-01,2021-11-01,(),9.519173069606923e-07,9326.137183984647,11.634659645356283,trough_refinement_candidate_0_2,standardized_huber
fitzroy_river_wa,2021,project_residual_z1,confirmed,accepted,2021-10-01,"(Timestamp('2021-10-01 00:00:00'),)",2021-10-01,2021-10-01,2021-11-01,(),9.519173069606923e-07,9326.137183984647,11.634659645356283,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2021,project_second_difference_z05,confirmed,accepted,2021-12-01,"(Timestamp('2021-12-01 00:00:00'), Timestamp('2022-01-01 00:00:00'))",2021-10-01,2021-12-01,2022-01-01,(),0.016580325104215594,0.04098860087329342,11.634659645356283,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2021,project_second_difference_z1,confirmed,accepted,2021-12-01,"(Timestamp('2021-12-01 00:00:00'), Timestamp('2022-01-01 00:00:00'))",2021-09-01,2021-12-01,2022-01-01,(),0.016580325104215594,0.04098860087329342,11.634659645356283,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2021,project_second_difference_z2,confirmed,accepted,2022-01-01,"(Timestamp('2022-01-01 00:00:00'),)",2021-08-01,2022-01-01,2022-02-01,(),0.016580325104215594,0.04098860087329342,11.634659645356283,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2022,existing,confirmed,accepted,2022-11-01,"(Timestamp('2022-11-01 00:00:00'),)",2022-11-01,2022-11-01,2022-12-01,"(Timestamp('2022-10-01 00:00:00'),)",9.523135694095357e-07,10365.595115029722,11.556984279991202,trough_refinement_candidate_0_2,standardized_huber
fitzroy_river_wa,2022,project_residual_z1,confirmed,accepted,2022-11-01,"(Timestamp('2022-11-01 00:00:00'),)",2022-11-01,2022-11-01,2022-12-01,"(Timestamp('2022-10-01 00:00:00'),)",9.523135694095357e-07,10365.595115029722,11.556984279991202,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2022,project_second_difference_z05,confirmed,accepted,2022-11-01,"(Timestamp('2022-11-01 00:00:00'),)",2022-08-01,2022-11-01,2022-12-01,(),0.024108912160899307,0.02384821574724997,11.556984279991202,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2022,project_second_difference_z1,confirmed,accepted,2022-11-01,"(Timestamp('2022-11-01 00:00:00'),)",2022-07-01,2022-11-01,2022-12-01,(),0.024108912160899307,0.02384821574724997,11.556984279991202,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2022,project_second_difference_z2,confirmed,accepted,2022-11-01,"(Timestamp('2022-11-01 00:00:00'),)",2022-05-01,2022-11-01,2022-12-01,(),0.024108912160899307,0.02384821574724997,11.556984279991202,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2023,existing,confirmed,accepted,2024-01-01,"(Timestamp('2024-01-01 00:00:00'),)",2024-01-01,2024-01-01,2024-02-01,(),9.526487374046143e-07,23031.844062171993,14.489083972451038,trough_refinement_candidate_0_2,standardized_huber
fitzroy_river_wa,2023,project_residual_z1,confirmed,accepted,2024-01-01,"(Timestamp('2024-01-01 00:00:00'),)",2024-01-01,2024-01-01,2024-02-01,(),9.526487374046143e-07,23031.844062171993,14.489083972451038,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2023,project_second_difference_z05,confirmed,accepted,2024-01-01,"(Timestamp('2024-01-01 00:00:00'),)",2023-11-01,2024-01-01,2024-02-01,(),0.023241936552454618,0.12693399546417133,14.489083972451038,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2023,project_second_difference_z1,confirmed,accepted,2024-01-01,"(Timestamp('2024-01-01 00:00:00'),)",2023-09-01,2024-01-01,2024-02-01,(),0.023241936552454618,0.12693399546417133,14.489083972451038,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2023,project_second_difference_z2,confirmed,accepted,2024-01-01,"(Timestamp('2024-01-01 00:00:00'),)",2023-09-01,2024-01-01,2024-02-01,(),0.023241936552454618,0.12693399546417133,14.489083972451038,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2024,existing,provisional,interval_peak,2024-11-01,"(Timestamp('2024-11-01 00:00:00'),)",2024-11-01,2024-11-01,2024-12-01,(),9.522936406582988e-07,0.0,10.63101061704945,trough_refinement_candidate_0_2,standardized_huber
fitzroy_river_wa,2024,project_residual_z1,provisional,interval_peak,2024-11-01,"(Timestamp('2024-11-01 00:00:00'),)",2024-11-01,2024-11-01,2024-12-01,(),9.522936406582988e-07,0.0,10.63101061704945,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2024,project_second_difference_z05,unresolved,unstable_peak_sensitivity,,(),2024-11-01,2024-11-01,,(),0.010924206347892864,0.0,11.56864487008015,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2024,project_second_difference_z1,provisional,interval_peak,2024-11-01,"(Timestamp('2024-11-01 00:00:00'),)",2024-09-01,2024-11-01,2024-12-01,(),0.014302676170859778,0.0,10.63101061704945,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2024,project_second_difference_z2,provisional,interval_peak,2024-11-01,"(Timestamp('2024-11-01 00:00:00'),)",2024-08-01,2024-11-01,2024-12-01,(),0.014302676170859778,0.0,10.63101061704945,experiment_low_state_projection_v1,standardized_huber
fitzroy_river_wa,2025,existing,awaiting_next_peak,open_span,,(),,,,(),0.0,,0.0,trough_refinement_candidate_0_2,unavailable
fitzroy_river_wa,2025,project_residual_z1,awaiting_next_peak,open_span,,(),,,,(),0.0,,0.0,experiment_low_state_projection_v1,unavailable
fitzroy_river_wa,2025,project_second_difference_z05,awaiting_next_peak,open_span,,(),,,,(),0.0,,0.0,experiment_low_state_projection_v1,unavailable
fitzroy_river_wa,2025,project_second_difference_z1,awaiting_next_peak,open_span,,(),,,,(),0.0,,0.0,experiment_low_state_projection_v1,unavailable
fitzroy_river_wa,2025,project_second_difference_z2,awaiting_next_peak,open_span,,(),,,,(),0.0,,0.0,experiment_low_state_projection_v1,unavailable
