date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2007-10-01,0.05324074451919504,4.170074156496338,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,14.91454658000601,-16.068987929433618
2007-11-01,0.04945984378630686,9.804107151476636,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,77.24707520891347,15.761962240792336
2007-12-01,0.06554057766264398,7.70252956690652,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,100.89319096255012,54.830114515629845
2008-01-01,0.10407873372195936,3.1612112490384834,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,45.57573506654269,6.903652120086669
2008-02-01,0.10890036178051327,3.893226271896881,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,48.76289074589892,7.766914268028472
2008-03-01,0.08679221872983187,3.0745392060311825,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,23.636923553079363,-18.768987929433614
2008-04-01,0.09820290306675668,7.004928649477201,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,20.35496750232108,-6.82680284741566
2008-05-01,0.0786193199222465,9.20955477327471,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,9.988734138037572,-20.46307644692046
2008-06-01,0.09559873950703157,23.590051555787568,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,35.31686784277295,-9.56505725781492
2008-07-01,0.15511546464005244,54.502684892060635,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,40.95317239244798,0.0
2008-08-01,0.0912109573035572,14.78222581085923,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,30.83203342618366,0.0
2008-09-01,0.07952278284427759,3.0834471141255246,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,37.35078922934058,11.137635406994736
2008-10-01,0.07409203069072,3.8982598061260516,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,37.19028164654888,6.206747137109254
2008-11-01,0.0658313074866627,5.0602089255231295,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,61.485112968121136,0.0
